sequence_id,canonical_group,token_sha256,CE_L,CE_H,difference
737,11,9da154a495ac0da18dd23cc2ef8b24ac53b169870ca21d5678d39fa6df59fc31,4.319058586166648,4.277383626957999,0.04167495920864894
738,11,24e595698a908f6bce530990a4cf8fd2456aa1ed2363a99ab26c5a4d69270b00,3.7803941366048974,3.830157054286218,-0.04976291768132057
739,11,89f25aaca15433c4e4b472adfca1992276c86f3cce8841bf2f5e80309dbe5d0e,4.007244894903593,3.978207903759312,0.029036991144280933
740,11,ca3d5057848e42ab4a50306f8a5aecb76444354bb760e06bc269823c61786db3,3.55470434108031,3.544505558768037,0.01019878231227267
741,11,1d54456e18f9760b583e75ef7fbffb9b711909de8f65714f7e8d5064f45e0d84,4.157443587781785,4.188714750061763,-0.03127116227997817
742,11,0307d6829c43d6fa9983017e878ed48675ef8819ea5bd15fc913ab5d58e37571,3.9781214847957926,3.961270397156511,0.01685108763928156
743,11,ca43d61e33a2d39748a849490bff3452e3d164da2e41e0a057f8abb2f5d02b0d,4.0340795354395595,4.026998010442298,0.007081524997261113
744,11,26543501063f2d15b6d237b2400e9a7de898ded4ea7fefba0bd0c7e5aa623d57,4.07063120161088,4.055139834938672,0.015491366672208073
745,11,369cc9d779f2cf4df54d8be18402a6a008b888d622128427ac71e87ddd9ea3ef,4.0482470611312635,4.070049844850985,-0.02180278371972122
746,11,4a779df811fcc4f9f2163840f203cf91b5b15349ba173babfa20759bf857a97f,4.00588111473445,4.028720526500962,-0.02283941176651183
747,11,e8a19f118ca6e722265180774a9c3b6c12210389336cecc5e14c2c657b4dec6d,3.933970198593954,3.946398755826749,-0.012428557232794901
748,11,f206c0a44d29a7e45e628730246a35a00fc9b5dbfffe3e36a82501548283cf7a,4.149391921846188,4.16939400650574,-0.02000208465955211
749,11,2ee204f6af5a8661b3da1e07e4c3050bbc0499591d177b88291f1b4ea4875db5,3.743373399603442,3.748104076050055,-0.004730676446612847
750,11,e2f7e41beca3ef4322ba799d5fe9565d7ba89c58033333e49e287fe89eed29e9,3.7476435012168423,3.751325770824124,-0.003682269607281796
751,11,b31fde10cab89094edbd0ea72945ba0303f0939dc249092e04df557038ae58c4,3.8083429764631234,3.814198554576322,-0.0058555781131985896
752,11,3b236385e5ce36c956153e38795d9133cd97b92dcf92d9a8573dfa6da1506ae9,3.890618070393259,3.9011838311124194,-0.010565760719160266
753,11,8d09c86d051b65c240603a0365ed0bf7c98b1231e47efd5de32e0f0c879346f4,4.002694160150995,4.002289430146448,0.0004047300045471047
754,11,aae263294238e78743d0826c6b4f788519d134c0a6bce89a164342c39d5f8598,4.073996867722471,4.086381744950074,-0.012384877227603397
755,11,892d4ee433e4fded6698aed60bc13d2c914da3d01b948c3a5a72d60e8109c89b,3.709742086165093,3.735710084693906,-0.02596799852881304
756,11,ba84b227bbb777490ebf493dfadea1bed010c8105c3aaf356ca092aa6e12db1c,3.8651104477761606,3.8864402472566297,-0.02132979948046909
757,11,cc27ba7cff337672bb7464d2f92d1103d3513592257aa2195ad906f09f7b1593,3.6856862889916897,3.679429462562247,0.006256826429442697
758,11,c6b61f96ad8fb0f4c0a111cfa7f9389405148c828f9c384f7fda9524244b81c2,4.3794320429144875,4.342205165748908,0.03722687716557971
759,11,c6428ab260ea878d0c74277b09d5e92065ded3264963dc3449771f4eccc58ca0,3.9551253827825974,3.941904117249294,0.013221265533303495
760,11,e541fd788fd0ea0ee247a37232134eb01d982642726d9ba01eef9ddd9d38db13,3.7417830639072776,3.7649102083453414,-0.02312714443806385
761,11,54e4c0354a4d1b2d2d9247c2af88520f804e1e06dca4ceeeeecd4c8f3848867a,3.7953992134134893,3.8075680692006273,-0.012168855787138
762,11,76ffede66f83c53c5f59eded16db3dd60b44ad6bf8ab3b4540e2dd11f939d698,3.9313903727675665,3.9449657947578487,-0.013575421990282166
763,11,7995f14112936e41f2c6839ff5355d6dd63df69413c3e9772bedbd6ea2e11147,4.346479687310435,4.353754497751083,-0.007274810440648594
764,11,530ca0f59e9a3257edd63cf0afb8397511ded7a8ef3c555695b91aaa8e0f9722,4.315110993607519,4.308498858014147,0.006612135593371704
765,11,37a10e7dd99130566b74a8f60bf4314caa0316f4c5ed6cddfa1ab052ed110901,4.5297214946281485,4.540246712916769,-0.010525218288620408
766,11,abb22e3ae954d82ae530067f05f357dec1cdd25da521de78d0de27dcf6d92026,4.314359813697493,4.290969346260198,0.023390467437295115
767,11,eee233d8d7b007f9114effead7c27d1e71467125b6115c57c538d47409a7338d,3.6240193633335984,3.6488116185540314,-0.024792255220432935
768,12,74984c10c8877f0155a163f50389a86a4abe07b797cdcd4aaefceae2d77a06e9,4.100650488189558,4.094691274773595,0.0059592134159629495
769,12,962726f15bf93d35a3c9f79b717a56f0b5da111f6eaa7535eddb468303804bfe,4.435111074985759,4.469774152415219,-0.03466307742946029
770,12,3b749feee76e2aeb3c794cbc0cdd1cbe67f45e4ce32624dca484cf1a901dbdd7,4.174492658446766,4.166920227881121,0.00757243056564505
771,12,f0b5c427bbc96a739020cc5c2d9bbec8224e5860afa58e7b5410481938210734,4.386623941314767,4.369687492601784,0.01693644871298261
772,12,487b911b2869db17fb3782dc6fe353163121cdd89d51aa0a42e2414df3d3d901,4.198160070420954,4.199380613811968,-0.0012205433910139618
773,12,db0c050976ecd3d016611bc311ae6183f9ff7f7c19d767ac0d9b9455681154d2,3.3723158328691625,3.3590048127337013,0.013311020135461149
774,12,db562c35eee919ce3d577e5e89eb6e18713f2a9825c9da2f6cc555de2269f568,3.7474402061466563,3.7156580386941584,0.031782167452497845
775,12,a4cd0b9e60a71ca7a79f22b90b6734d7544afc61e22ff4bc7e0aca3a70a10b63,3.7158839865820283,3.7349066376614246,-0.01902265107939627
776,12,1dd6f2a06870f655d2186b2db317d52b95cdf986066b0ade322697c2bea46cba,4.1182983627081455,4.102967260284885,0.015331102423260745
777,12,6cef5ff9931b6d9f6760735f07346665c74327c191033dd235b989e109e6f269,4.241135456231632,4.186108371940577,0.05502708429105496
778,12,3e09cb4e95045464d197a39f09b22a1bf9b4a902d52eae579ed9337ec5649bd7,4.011115005108763,4.02637129203481,-0.015256286926046414
779,12,d5176f845c4934ed0fcb299ef409cf7df3b8d4ff6606e5d890d8f64a7adec13f,3.6731205099913744,3.68142218592574,-0.008301675934365704
780,12,900e70b2e28b3e7c4712a9b6521ef13a226fcc8055c6706cc0e2a3dedcecc3ff,4.066431189196464,4.072523765409869,-0.0060925762134047545
781,12,82c76d9888375be6879994f62efdfc56c273045b4e5dab26b17318a4e3aa782e,4.292379569231571,4.3048786230742735,-0.012499053842702779
782,12,8c8a0f5b433b6fd861d9696d1f207ef78ce420e934b78204fdfae5d82977ca26,4.2162943707236025,4.2065687509034575,0.00972561982014497
783,12,ebbdd0e2114c8fdd1f3f1dc0ef8da27922bedc0fdcbeb008f7819b0e444afdd2,3.739359484310512,3.718405028224197,0.020954456086315076
784,12,cfaa64f9fcf43426bafa0173fea05c19add549cd143a2cc69c5ab0a823ee673b,3.608340606893023,3.6108906451814278,-0.0025500382884047212
785,12,29c5af64928ce3b5eba08a99057c60a4e478ba1d47a34892e6e05b1f70a9a79a,3.8071341139446275,3.7978878372778127,0.009246276666814879
786,12,c9d4f2ca339f9456a8b1a529755c50fdfe0a17f6ae423bc1fe0d7cd840a83652,3.959989777469332,3.9217250850555274,0.03826469241380437
787,12,65cba291a2167520ec36133e33eddda810900fe10025fae3b4c127f1a084928d,4.2665639897641086,4.280831647845844,-0.014267658081735135
788,12,3fbbd98a428c1a3d3702b7ae807c93f2ed94dfca57837afd88a3102811aa74f4,4.227542011760306,4.236335713269,-0.00879370150869363
789,12,7c0c5335f81c800e60bc744bc906009377c9521aa9662a200fef1cecf4a76d19,4.121111725869923,4.142253048806879,-0.021141322936955476
790,12,207b85ef2c3b7323355482d72a116144b77c6e7839a3a4f26414da69c0274ef8,4.103345879324152,4.107728995428161,-0.004383116104008877
791,12,e04f52a99205a612f4d44ed241abd1084cbfd3e49b128a47f191f5446da9f50f,4.033421035651827,4.020406234028542,0.013014801623285166
792,12,068d24dac625583f535be8fce5a91b536fe8cd4c534cdfcc3b01f01327013b98,3.845894325669178,3.853926071850765,-0.008031746181586641
793,12,ee50472ab33860e55d4dbae2cf2ed62a79bf8889167aafcfc9022662b9b3de20,3.8585267408695927,3.8883540259416804,-0.02982728507208776
794,12,8e859a400a2d38cf0c6e919b03532fdfd1e3085026b69d3467262343a588852c,3.9517380655462375,3.9650869052046573,-0.01334883965841982
795,12,b20de637f9c55e13c2039e7508ac34a52254e8a37150c851428446b0704be726,4.367850508202878,4.390654973897654,-0.0228044656947759
796,12,3ddf3862eb4dd63bee7f4d05bc4879f8dc2075a008df337f7df2a598f78fdf8a,3.632689600864751,3.629866939316571,0.0028226615481798945
797,12,12f1d8435a2f09633827a277414d38dacac3ed250dbdbcd4f45d794222b4c787,4.121316180160221,4.122176488423918,-0.0008603082636966519
798,12,acc9bdd3831691334d7ba7404719a71b051d07ec05b05d6ed8f340b50713bbe3,4.475339586654002,4.46932721682947,0.006012369824532016
799,12,9df75dc91349227fc283a01ce83faa07f41e13b7234e7d69764238aee25d676a,4.424999677372881,4.433960630587734,-0.008960953214852907
800,12,c7f966ac0fc3371841e88b1955c549d136fdb0cee9ade0e360fd6f2f140f76c8,3.3701326314616438,3.3708223020807466,-0.0006896706191028557
801,12,709c00e04342b7a51c611655ca0662f8a82ea985d534d9d4aa5a36ef9bdc61a1,3.889593820755863,3.8782452954776545,0.011348525278208399
802,12,e79b5d0c496d10d00d013817f740e16a35aa72e98a4afd5d0aec332d193dc63d,4.526258544223879,4.523285237896232,0.0029733063276466964
803,12,5b919822e61163b1e09db4c9d3873b8ceb03fca67ccbaa960048fcc061ec1f60,4.988473854470229,5.021145280251858,-0.03267142578162918
804,12,2943f5d53fc833d05e92c740f8526201692d211f4f3f560e29367142557ddd2c,3.484282517168481,3.4829507883363817,0.0013317288320990883
805,12,8e5ddc7244cb70f4ce96543b45537eb5d44649059ed02c211f6305e3ca357609,3.675671418357126,3.706077904718157,-0.030406486361030716
806,12,094a87e44f423ffe1e6c6e27bf6348518b991f5fca9ed9fd320edb5ef5284624,3.7493974913955412,3.7955061772162253,-0.04610868582068406
807,12,7b62afc381342a29f6aec6d7a57498d831601b4cfa169d2be7dbad83e7574475,3.912758992676821,3.965788442413121,-0.053029449736300194
808,12,8c51ebf59dd58645e134e7549125014517be0a51e02ebe173965e6cff80ff970,4.1816104017327405,4.178870072851282,0.002740328881458254
809,12,c9de7148e66e2dc5b9cef2be218da5baafcdd1d0749f8f812e0d21068b5bf75e,3.9122102588612506,3.9496789413351507,-0.03746868247390012
810,12,72e9d305d454fe7cdcf6ea675bc8a04d6c23bfbbf8b04941dee7c87537f65aba,3.583791292950764,3.5500540169753094,0.033737275975454395
811,12,c87d0012e57b10a59da35ef199f0afdeb3ec69d3b41d100aa89f26b78fee924d,4.160580773129027,4.130104965004918,0.030475808124108994
812,12,9b27c4cec3dcd5edc032a2d6daab7c8b9d7f715cbca8b33846f402b66152ff1a,3.937550368057259,3.9687935101321727,-0.03124314207491352
813,12,4f90fa39fea412f77e4b34a0e034adea562311143a667e62cdd1ee826410ca31,3.6986487767894687,3.7280342900321557,-0.02938551324268701
814,12,5eec0c434633b90c1316f397b5f5e17059bf8d4362a8c8afb9e0e34e74be001b,4.407281463104482,4.421855154284572,-0.014573691180089554
815,12,37be8aac8623ba3d478189b0a05da24abf40845a81ff969e5299363516b6a972,3.7338005437207045,3.749175281318003,-0.015374737597298349
816,12,62db61f65a7c6c26a64a7835a7882f86e5a875730b000d0b4c2094c2e3f79066,3.564546477708234,3.563196121491984,0.0013503562162497929
817,12,37ac5491733fb9e7b7057c7cf264448fde8d9a35e21879dab5df704e40b335fe,3.770671985832621,3.771749023756911,-0.0010770379242899253
818,12,5a2a279a58dae2f2ad3721026fbe89d0841445270aa2ff1dcaf614884f6a32ba,4.503981000605307,4.530622705990595,-0.02664170538528765
819,12,c21be7bff41e3b11f4d62cd9ea14e582355e1e8d99cbc695cc19fc7bdca95f4d,4.3388705234641805,4.3812917173898995,-0.04242119392571908
820,12,c9506a183948802519e934b550acefbbec3bdec9006a16547b45c62bed9741f8,4.307460761493651,4.22269378000604,0.0847669814876113
821,12,4953c6f6b4ec22411d8c281944340c163346f6cd9f6f216ae20c2e7e90bf2901,3.9839557620439905,4.008679670926142,-0.02472390888215159
822,12,cec422d1e896b806489694abfff46d3a40656cfd1b5831178cada03749996f94,3.854354319491449,3.8347668816018086,0.01958743788964057
823,12,2a238fa453249bef07e0951f094bda8b83ae4b6f089c07528ae1a6d8e43cb16d,4.470970548848527,4.499484814144125,-0.028514265295598307
824,12,d7d7332ca1c7a1bf15341b531cba66349ffc4018d41196d994b7bc3e0f9a49fc,4.204616094604262,4.228229922821129,-0.02361382821686675
825,12,64b7eead3f60de93134a39e5f0286d36c68db30325e25feecd4202bcc364bb5c,4.2446073720486766,4.273053078288058,-0.028445706239381252
826,12,8987dadea053b0c4dd2ff8622e921d6f3b496530f0cea6ebc0582b5929097de8,4.16477668969344,4.204375345534629,-0.039598655841189156
827,12,02c0c85f26dc6f03e5fca25635928fa2e5525a5cd3d297a8b54232c727cb952e,4.0154379110597915,4.031516496859183,-0.016078585799391476
828,12,b8e4d6ba3e62a2c83b2e13a477374a9650f44c5b7818aa4db6c4f9e0e9714cf3,4.452683912150775,4.471001169117542,-0.01831725696676756
829,12,6768114d62f88eeddcccba6ba179f0ce61e2a14a6d8c415969dc8ea00af2fc88,3.062703051351548,3.066609999781633,-0.003906948430085322
830,12,995aac20fff5f082e7b2508001373986584a9f372be63e10cc0dde37ffd5673e,3.6008964839510895,3.625488501777454,-0.024592017826364554
831,12,7caf8aa8eddb494de1a13300d6122a29820a591aabce394902552b5938d24027,4.080602577102297,4.086601369528239,-0.005998792425941701
832,13,1c5d608dd940981bbe438b72ee0eff9f70a9935933869450757bb16421232331,4.186706145422818,4.1772323736431645,0.009473771779653362
833,13,92f838569096bdfb4e755bd086f29515897ba2013231ffeab28d7fd8e807655f,3.564612709206756,3.572497552482332,-0.007884843275576259
834,13,4ae4b31b8d9c8f6fe54d8980b1698e2b72ab39e3abe7a77b528d3e5a7c26739b,3.7438808235248757,3.734016043308941,0.009864780215934843
835,13,18165573218babc84bb8296d337876c566bd4f2bbaf419d31d550e666d352a75,4.087104168731685,4.071640105551978,0.0154640631797065
836,13,7fc4a91f9e691bb877c6a32038d25f188249da13676f8379e66cc42d321c8062,3.850477873783575,3.8905107164509687,-0.04003284266739371
837,13,a504c0919c37e570c7100544802f921ef9011ffac5d0e755c0f19008ac27448e,3.4189400965966144,3.4106511206957038,0.0082889759009106
838,13,23bdd7137dfdc25b326b29b2e039867b8436ec828c770eb527693764f4082d25,4.7549945478845075,4.773669582749108,-0.018675034864600093
839,13,dc91b8fa61b27d64cb2cc14a8598cb6538814ea165e6d7f3e6ae4ffd0eea6990,4.987941816514706,5.015719562072661,-0.027777745557955313
840,13,22938ef0d28797f5d8ae87fe3aac7b3df32847f8b56fd3b5177f3ce59ad58dae,4.916413777083335,4.904657952066373,0.011755825016962262
841,13,a651cb5740d6b7287d0961991f1e54194c82e06d4c981f559dca56685a92e09e,5.1772194944455805,5.164671550274534,0.012547944171046765
842,13,75212faa19c7ed71d39f98fd46ac35851405864b1ffd8204a6a77f6a84018356,4.966263956951707,4.933393514072463,0.032870442879243456
843,13,8ddc7e437710e0a57d34f2612c5c07aef7f4626e87d1f8d6c090eb3a8d62c61a,4.69557863623595,4.6632293253289845,0.03234931090696591
844,13,48568f78691866c16e2dedccf0a05664ed4094f70313f5c74a6059c62a964bbc,4.50535848375489,4.468427561725662,0.036930922029227986
845,13,7101945f3a39a7398c5836405811ecc1421f2495f4d1bc49140b6492e0f6cae7,4.107452787205148,4.108679315526558,-0.0012265283214105693
846,13,a7e8763bf25753025a125d661ffe9eda2e32a678d4845a5e18d9a7e430290177,4.110245163192346,4.110941619045974,-0.0006964558536282084
847,13,512948e2a92176b572fdeb00d57fe0e9777941f3631c8c6333baa9ecc0e7f5a3,4.173805808182692,4.222622722919255,-0.04881691473656247
848,13,33fb6a46baf945663b9dd5f635728aa1e8297da2693bf8db2b5b55dd6c86f8a5,4.334842572575582,4.358251217118706,-0.023408644543124524
849,13,23d111f55955e66d1fa736be1ff5d3b6a069029edf80c5945fcb4b8f319c4967,4.127383728169889,4.127458250630866,-7.452246097727766e-05
850,13,c30061afd9fd5c760a4e00015c81d359a0b6ee164e1a7753fc20a16444dedc40,3.6340540035578215,3.6383752425335842,-0.004321238975762753
851,13,45c9fb4b24d6189a785404d760658d38b06a9ed55e724421fca6f3ee6d4cf7db,3.56731756318311,3.5698978624842113,-0.002580299301101263
852,13,fbceb74c474675a17656ecfcc80ff6e6038547c03bd574da5c7961deb719591f,3.7509200030155654,3.742504788265336,0.008415214750229438
853,13,b32aa610d23a8019ed45609607c3cba4082e8ab7700be401d3d4f908b4677ad8,3.941929967881549,3.9217709776557683,0.020158990225780826
854,13,cea0360aad7b23d216dcc4c91e595a15d7fa91aa77b4aabaf1a7eaa9a905289c,4.113647163826741,4.150453838543513,-0.03680667471677168
855,13,6472e4b3b98fdfda9323996bc06302443b4efd21946a4ce127321d869ff7e449,4.132678109982919,4.12858485508599,0.004093254896929466
856,13,bc324afde2449955a3fdb3f65d28f8c19d78d4132f7eca8c9170ed026bcbfb80,4.264337760189278,4.3221793282860475,-0.057841568096769436
857,13,60bd89edc9ef956547ba3d74f313f3b25924484c2ccb96b2f6d825c7fdef6ea8,4.232123857601238,4.248894587659123,-0.01677073005788543
858,13,9b030095bafb09584e741a727c99f41244cecb5b02cfd20a893b0b4ab4547f89,4.342388699233595,4.3436262361647096,-0.0012375369311143913
859,13,3df9d6609dc4fd0f747885dbd1662c9c708fbca9a4afd6e55d1cac562773c522,3.6816170674297055,3.7104808963562377,-0.028863828926532165
860,13,1974b7df0b852ce0f23a1e63644ee6875a46a1adb8e85fc294a98b8e3d5e06cc,3.749174246235384,3.7472318994473426,0.0019423467880415046
861,13,92c44614d149d18d51a9ec076df4b79ea7cba2a618c42b411d53b2e536bdcce3,4.221882074034681,4.246114800632682,-0.02423272659800091
862,13,5df93cb4740cfb921decb5baca7d8ab5869649cf4b2f066d6d8ed0164356854b,3.900446007066421,3.8973507061317605,0.003095300934660372
863,13,a0ee09951a46c8d86503faf4254f490aebdf77577b91a42e4a1c6d177930b414,3.599761455734267,3.612873379563325,-0.013111923829058014
864,13,8f8b24677a6c7461ee72f4b12a2d6b0efa6c75bddd232ae9564fcb1e2f6e140b,3.8941436137273513,3.9136177723054857,-0.019474158578134393
865,13,9814ae56d4a4b5355e3fe60f1b55b5b4c3efdc13925610c5499895f3f4d72630,4.171571964619034,4.170216203244394,0.0013557613746399966
866,13,5eac028e2310619ec8ba2ae464ef1c684007d4faac2eb1bf7378c278f32c2c37,4.155730033788927,4.143525665114879,0.012204368674048283
867,13,4ad5948f33c41cf6d0cb608d984017688b90bccac5a1c508b72b9382b3cddbdd,4.404058092619458,4.326355778201446,0.07770231441801201
868,13,74b97fbcb09776036769294134b5e81f9c8b80a010c6939af3c1e2337cc74fee,4.140009862439001,4.123488680613832,0.01652118182516915
869,13,7116a9418a845c5524f188569fdee5cd585ca9cdcdb273f4e4d3b743d4c14b0a,3.8879851412556548,3.845751264968783,0.04223387628687192
870,13,9a385c75dbd28012fa3d87dada945d62a6b167ac6b3d169c9f3ad46e57b9826d,4.013535006400218,4.050003348011501,-0.03646834161128254
871,13,a0107210ec0de28cdd5dd14a105c82d9ca5010c520a8c271532160b7990ac012,4.413289328265137,4.439495008019662,-0.02620567975452559
872,13,25cec487e3ed720caf78d7aa1fa36531cd4aeb037fc48255992c567135e7ab77,4.066582684265711,4.088679753515336,-0.02209706924962518
873,13,3696832834232f4186700fa173da092faf643995bef5a89e3a5f49c62ca59cef,4.090399967120561,4.067065724101894,0.02333424301866671
874,13,d4be4d5d47709bf0799a6d605da7863bc44c844c317aa98832fcdd865ca10834,3.817996901419889,3.8322978519303206,-0.014300950510431676
875,13,023e0cf5692a6c6776a412126dbe612ffc8c98f97d7261cc1543e78bc6c4a05f,3.994904826881779,3.9914874482018945,0.003417378679884564
876,13,6b70389a5d57ef12d0b5432b8a43cd6a3ce876880053a9058119c64bcef56cec,4.153464799995291,4.1458721314871525,0.007592668508138445
877,13,93ce97343d5a1362ef678037b230bf1e853bf65e55efed1db450f16239c89cac,3.912111186151378,3.9315461196263186,-0.019434933474940408
878,13,0c60f00558b425a3422d9e616e107cccb76ce54f737290df8194b2db0dbb8c6b,3.4066613898449987,3.439955325911342,-0.03329393606634312
879,13,517707bd080f2f92b6c9f78bbac468765741e74d5df5cc1800b6e79a16f60ddb,4.0520065474420335,4.065977975780243,-0.01397142833820908
880,13,5cd1956417e999841bd8444f31c5c8ea2c88463016b07e95ea0fa3b32d32cc99,4.266537522205454,4.195511822400476,0.0710256998049772
881,13,36f93d5cef73fe578268f758067f8fdcd858ec198ecc88009900f95a64373e84,3.9718747232499823,4.016948747676224,-0.045074024426241976
882,13,73aee09d3d9a3e89044800697d42f7b0245e93784ef5fe4c5f6ce1ba9e15f004,4.174455134144722,4.165184476087234,0.00927065805748839
883,13,f5a1700bbc1ca9b2740c1fde43eddffa8a848993c31069aca383969d3ca7d1dd,4.1763028960406245,4.220508405924903,-0.044205509884278626
884,13,0310169ed188a90cd7750965599e486f24dd76aa780adf6394e76a6691c462fe,3.713679131775052,3.7034046241118403,0.010274507663211807
885,13,698983df5317055722ec87ac19e540538a359ee174604a246da86c081a484d42,4.309131917291097,4.286844004456498,0.02228791283459941
886,13,a053a4e70669a4ce6426091f7622656706635a5c0a62388681ac9cd14e191094,4.107707437219233,4.11613870180031,-0.008431264581076903
887,13,95161176cb5d3d217e0544cf22e6529f6c01260e9d0acba5e3c3dfeb2a21516c,4.024145964453851,4.0528060675652,-0.028660103111349144
888,13,7d2d0cdf5a284db32d560a2dca19fad546e31d5f1a4391fe33c71b2eba4680b1,3.700218512988954,3.7051362264450347,-0.004917713456080719
889,13,b55f64439bac361f3550241d775984d8e04a487d902972bb9d3fbf9d389187f4,3.905008320524118,3.8539080888785264,0.05110023164559152
890,13,bf4e4bf5463a4e4bbf76eacde2a4645d606b259daaa865ab0e4b99fb0dc98a45,4.686560762925865,4.676842044507794,0.009718718418071148
891,13,3e4a1627397d5da90a75897feabd33f03a06c9bddf1ba1205cb4081a313599aa,4.642196419922584,4.646768374729106,-0.0045719548065221716
892,13,126a9add4cd33e1cfd8e55c1c13509079c76dbb9d6e3831ed1f0e1dd799913ee,4.425345396954526,4.430531451844672,-0.005186054890145897
893,13,a372cd51fd606e070bf695a129bbff48f9af65f6c0dffec9b4245aa97634cd44,4.022535169127536,4.007297608721274,0.015237560406262673
894,13,0ecce29d4578e4b1e6ac51933cba4e2b516be993748b29325315dbca17034575,4.499680114459743,4.484161214577007,0.015518899882735582
895,13,d60d8079d43cd283ead6383a6bca7fb8f6fa894cb5c8cf0d4f81dcb6cf7f4d52,3.978559708830552,4.013802544462131,-0.03524283563157837
896,14,1fd3d0e33f6657fd8442a793ae22434446bb702c25cecac293f1573b28f39547,4.322641153749316,4.312235485383553,0.010405668365763177
897,14,c4a25d6f21c4df742dd0ca97ed374ff3d9d90c7737f09280861fb18c750eb617,4.126445833145226,4.17499427891471,-0.048548445769483806
898,14,8b76d730d2759ef833a5d02f3cd5d51fe98582e7ffe2ad1fc497a605c10701fa,4.651737097710793,4.661291742910635,-0.009554645199841616
899,14,2ac793ea51649e13a6ef2cb68466825f704e66f4cd35b59df1b5d72d0559dbcb,4.5150118806254795,4.508351239961939,0.006660640663540107
900,14,3e86591f70d3c7953ad44a406637e615df8bae6934935ef74d7accb2ba4fdf6d,4.440168631744655,4.47022194866895,-0.03005331692429536
901,14,507a015f046086942b9cd1b4e7e932699941e008935df8d62c8211066e198c1a,4.669667298015156,4.669882865056934,-0.00021556704177783104
902,14,126ebc45285a382164c3c96045458365955e0187430a920c1d99e14f7f5a747f,4.32230884867613,4.31825880089491,0.004050047781220201
903,14,2e242ff5a94143c8af36d8e9c567d8fd58036b52bbc86ce99cd9335d1bab785e,4.475486307444271,4.492039255603743,-0.016552948159471725
904,14,78d41b4c848948275c768c4654ccd9970e14138024b8a56e621251025636b5cf,4.38475787264656,4.354658948192707,0.03009892445385276
905,14,a8c1749da2d799952509688cefdeabbaa82da55b0e9f609042254cdf7e5c7be9,3.863302151459777,3.908661049123225,-0.045358897663447806
906,14,df6d6ec90be989e6f4f8ceb05b65f7bc806e3de3af77a7569af05ab9fa7b2b10,4.1884976056823575,4.21101562718485,-0.022518021502492047
907,14,3e8bfa50c4a4676c798cec0145efde933b57f361be6cb09c52e0b5787c53ba83,4.484603354020635,4.490186386421925,-0.005583032401290211
908,14,678444c4dd632b7ec7d0a7214bf65137c6ec8b52c09947807140f0f2026013a8,3.9307099822865013,3.9119779538487194,0.018732028437781878
909,14,71e91f84d4c9d32d8f7e3a29499591c04d674481d97d2533e81e5c89e38d1141,4.005209185624551,4.014911027134417,-0.009701841509865972
910,14,c00c9f0bb9f428878055d2e7adde1aeba1c3ab68ed573da4e96153654c632cc5,3.731252945714914,3.7206826842902956,0.010570261424618366
911,14,1bda4c1803186bf1f1ee60102d1e432a4b6bd0f83d673426e9a227b6923b5317,4.0712161774636115,4.104050351909564,-0.03283417444595216
912,14,93a83a1d1bb4577ba659eb04ad949047b82f9761139ea2179a3f3616772aca26,4.121631847567755,4.168529966424444,-0.0468981188566886
913,14,3cdc31e30ea3a606913870aa39ab773d6d50344fc43f91ef63e6c5ff7f512961,4.444985464639899,4.443582291520215,0.0014031731196837427
914,14,c568e1e7791c7037d3fca23890f8d73613b23ff6bec85168f8f07e9c951ccec8,4.474391187827678,4.4521652670110825,0.022225920816595135
915,14,d19bb67300ee069f83d587150bfdd294c2a2c608f0c12cab26ef4a68b8d2eaad,3.4873336907633927,3.488692235628747,-0.0013585448653543608
916,14,6c27054c08ddf4cd394bc8b043042a9e60f05d7608fa3d0cca343b51a609ad89,4.413105621386194,4.4014403528383355,0.011665268547858432
917,14,15f5f7bc552bd3fa7f3ae623af5e365003a2f5cbf075870fbe8bc8c0d020cc52,3.9225243326432064,3.9148107824710223,0.007713550172184114
918,14,6ec7564dd1d13aaa019bdc7eddff66ba47dffdb1b14284c71759c62457bf86c8,3.792116285192378,3.805705109866153,-0.01358882467377498
919,14,1eae9d1351299faa64ca88c86a0547d9712f207ef2bb9224d354bec843d68d28,4.1731854022446555,4.179089266943151,-0.005903864698495909
920,14,ef434f4aba92a9c9996e389496803522dde518dd2d2e5c1f1c47e3dbb425ae86,3.9993271131124857,4.021956715406418,-0.022629602293932294
921,14,f9bb0ba8ac01d6231847335e1a913fa06e1c9a78590da09249d3e8487859c8bd,4.116735409731291,4.11202710328007,0.004708306451220778
922,14,b02d70d1e8bea4f9f6974e4a4e137fea5edda27a54750e403bddf5f195ca1500,4.074323294614402,4.07834464285898,-0.004021348244577894
923,14,e762a0cd6cb2a53a6a4fe8204d8f160b1831dc8c829c6b2b272f009212c912c3,3.6052440616560943,3.5996764017841087,0.005567659871985597
924,14,cc6aac8409e11cc0c11e8b8aac3a814f54251098de8333ad6768e1c138a843ee,4.026304080027046,4.03557987641593,-0.009275796388884316
925,14,503de93357be3d3ff0cc373da2ebf55e0ffeae1ae624ceb64244b596dd83dc27,3.933018312083732,3.911505685537122,0.02151262654660968
926,14,a6444b71f7beafcd0c83842162753b2f0bf7795c0f50b3ccf34a604093c9454a,4.142134819456032,4.128817421056738,0.013317398399294689
927,14,91dfab7f57fbaf8aaba91cb8d318cd615214471a47b54d6a85d621bcda576830,4.179101107211864,4.190284521270769,-0.011183414058905328
