completed_updates,logical_targets,ce_pass_targets,weighted_multipass_training_loss,training_seconds,cumulative_training_seconds,targets_per_second,peak_allocated_bytes,timestamp
69,36175872,73400320,8.035624504089355,2.502438545227051,177.07816648483276,209510.83933708764,46769340928,1788627354.0504942
70,36700160,74448896,7.951350212097168,2.5008466243743896,179.57901310920715,209644.20404276316,46769340928,1788627356.5627034
71,37224448,75497472,7.904549598693848,2.501795530319214,182.08080863952637,209564.68809947232,46769340928,1788627359.0722682
72,37748736,76546048,7.924048900604248,2.5006754398345947,184.58148407936096,209658.55530403362,46769340928,1788627361.5815623
73,38273024,77594624,7.859072208404541,2.502371311187744,187.0838553905487,209516.4685016901,46769340928,1788627364.0918617
74,38797312,78643200,7.829866409301758,2.5031800270080566,189.58703541755676,209448.77889052944,46769340928,1788627366.604655
75,39321600,79691776,7.772287368774414,2.597839117050171,192.18487453460693,201816.9626282807,46769340928,1788627369.2128625
76,39845888,80740352,7.785364627838135,2.500591516494751,194.68546605110168,209665.5917376422,46769340928,1788627371.7221696
77,40370176,81788928,7.718440055847168,2.5720365047454834,197.25750255584717,203841.5858533396,46769340928,1788627374.3044822
78,40894464,82837504,7.736692428588867,2.5001027584075928,199.75760531425476,209706.58035429643,46769340928,1788627376.8133748
79,41418752,83886080,7.688746452331543,2.501739025115967,202.25934433937073,209569.42140505518,46769340928,1788627379.3219347
80,41943040,84934656,7.631078720092773,2.501114845275879,204.7604591846466,209621.7216855429,46769340928,1788627381.8318508
81,42467328,85983232,7.61679220199585,2.5046420097351074,207.2651011943817,209326.5216993821,46769340928,1788627384.3441286
82,42991616,87031808,7.6059675216674805,2.5043725967407227,209.76947379112244,209349.04042726173,46769340928,1788627386.8579197
83,43515904,88080384,7.549493789672852,2.502005100250244,212.27147889137268,209547.1347950338,46769340928,1788627389.3692513
84,44040192,89128960,7.492901802062988,2.5047175884246826,214.77619647979736,209320.2053688399,46769340928,1788627391.8837852
85,44564480,90177536,7.487733840942383,2.5036847591400146,217.27988123893738,209406.55491312194,46769340928,1788627394.3984833
86,45088768,91226112,7.441746711730957,2.503192901611328,219.7830741405487,209447.70163837995,46769340928,1788627396.9119334
87,45613056,92274688,7.425182342529297,2.5011942386627197,222.28426837921143,209615.06783268222,46769340928,1788627399.422398
88,46137344,93323264,7.430811405181885,2.500056266784668,224.7843246459961,209710.4801062293,46769340928,1788627401.930593
89,46661632,94371840,7.396768569946289,2.502786159515381,227.28711080551147,209481.74018251678,46769340928,1788627404.4425592
90,47185920,95420416,7.444126129150391,2.5026276111602783,229.78973841667175,209495.01142797968,46769340928,1788627406.9545293
91,47710208,96468992,7.347809791564941,2.501316547393799,232.29105496406555,209604.81812918573,46769340928,1788627409.4649415
92,48234496,97517568,7.327174186706543,2.501066207885742,234.7921211719513,209625.7981283922,46769340928,1788627411.979131
93,48758784,98566144,7.348103046417236,2.5017786026000977,237.2938997745514,209566.1060715395,46769340928,1788627414.4930851
94,49283072,99614720,7.41259765625,2.5008633136749268,239.79476308822632,209642.80499983745,46769340928,1788627417.0068395
95,49807360,100663296,7.406773567199707,2.501443862915039,242.29620695114136,209594.14991189324,46769340928,1788627419.5176055
96,50331648,102236160,7.396542549133301,3.824279546737671,246.12048649787903,137094.58045431005,46769340928,1788627423.349954
97,50855936,103284736,7.344786167144775,2.504495143890381,248.6249816417694,209338.7967946276,46769340928,1788627425.86382
98,51380224,104333312,7.306681156158447,2.5042855739593506,251.12926721572876,209356.3152109226,46769340928,1788627428.3812318
99,51904512,105381888,7.32757568359375,2.6284968852996826,253.75776410102844,199463.0478476768,46769340928,1788627431.0173914
100,52428800,106430464,7.264622688293457,2.5009424686431885,256.25870656967163,209636.16979339664,46769340928,1788627433.5277357
101,52953088,107479040,7.328701496124268,2.7852118015289307,259.04391837120056,188239.9032318455,46769340928,1788627436.321712
102,53477376,108527616,7.240501403808594,2.5127530097961426,261.5566713809967,208650.82957060513,46769340928,1788627438.8467605
103,54001664,109576192,7.222007751464844,2.506640672683716,264.0633120536804,209159.61578117817,46769340928,1788627441.3629608
104,54525952,110624768,7.11012077331543,2.5027709007263184,266.56608295440674,209483.01734203822,46769340928,1788627443.8739533
105,55050240,111673344,7.198422908782959,2.5007619857788086,269.06684494018555,209651.29947651605,46769340928,1788627446.3899724
106,55574528,112721920,7.201029300689697,2.502230167388916,271.56907510757446,209528.28673914357,46769340928,1788627448.904383
107,56098816,113770496,7.146389961242676,2.5070066452026367,274.0760817527771,209129.08268642533,46769340928,1788627451.4216142
108,56623104,114819072,7.086174488067627,2.502042531967163,276.57812428474426,209543.99987269312,46769340928,1788627453.9322214
109,57147392,115867648,7.156046390533447,2.500943183898926,279.0790674686432,209636.1098386267,46769340928,1788627456.4423833
110,57671680,116916224,7.165118217468262,2.502042055130005,281.5811095237732,209544.03980741973,46769340928,1788627458.9544966
111,58195968,117964800,7.08652400970459,2.5015995502471924,284.0827090740204,209581.10579616675,46769340928,1788627461.464929
112,58720256,119013376,7.073467254638672,2.5005996227264404,286.5833086967468,209664.9120615163,46769340928,1788627463.9769118
113,59244544,120061952,7.0382537841796875,2.501314401626587,289.0846230983734,209604.9979399068,46769340928,1788627466.4880877
114,59768832,121110528,7.093869686126709,2.505398750305176,291.5900218486786,209263.2958869872,46769340928,1788627469.0084653
115,60293120,122159104,7.089498519897461,2.501610279083252,294.09163212776184,209580.20695059354,46769340928,1788627471.518517
116,60817408,123207680,7.0450873374938965,2.5003974437713623,296.5920295715332,209681.86529946764,46769340928,1788627474.0275476
117,61341696,124256256,6.967744827270508,2.5014710426330566,299.09350061416626,209591.87256796414,46769340928,1788627476.5376015
118,61865984,125304832,6.89454984664917,2.500009536743164,301.5935101509094,209714.40000305173,46769340928,1788627479.0472224
119,62390272,126353408,6.90895938873291,2.5003936290740967,304.0939037799835,209682.18519823434,46769340928,1788627481.5573704
120,62914560,127401984,6.9722089767456055,2.5024850368499756,306.5963888168335,209506.94700654515,46769340928,1788627484.0688744
121,63438848,128450560,6.917250633239746,2.501397132873535,309.09778594970703,209598.06546100602,46769340928,1788627486.5787504
122,63963136,129499136,6.90518856048584,2.502901315689087,311.6006872653961,209472.1021214756,46769340928,1788627489.0900776
123,64487424,130547712,6.889830112457275,2.5409040451049805,314.1415913105011,206339.1575175907,46769340928,1788627491.640346
124,65011712,131596288,6.870863914489746,2.502992630004883,316.644583940506,209464.46014864102,46769340928,1788627494.1527815
125,65536000,132644864,6.8809967041015625,2.5708303451538086,319.2154142856598,203937.22245745186,46769340928,1788627496.7325933
126,66060288,133693440,6.885453701019287,2.5045175552368164,321.7199318408966,209336.92355389602,46769340928,1788627499.2477624
127,66584576,134742016,6.870541572570801,2.5038790702819824,324.2238109111786,209390.3041175849,46769340928,1788627501.760028
128,67108864,136314880,6.810776710510254,3.822641372680664,328.04645228385925,137153.3316588205,46769340928,1788627505.591591
129,67633152,137363456,6.782975673675537,2.5057666301727295,330.552218914032,209232.5732519869,46769340928,1788627508.1093495
130,68157440,138412032,6.761229038238525,2.506697416305542,333.0589163303375,209154.88107564012,46769340928,1788627510.6236475
131,68681728,139460608,6.82381534576416,2.5059216022491455,335.56483793258667,209219.6338183264,46769340928,1788627513.1379242
132,69206016,140509184,6.7706804275512695,2.5055060386657715,338.07034397125244,209254.33501616828,46769340928,1788627515.653234
133,69730304,141557760,6.7752685546875,2.504842519760132,340.5751864910126,209309.76533016007,46769340928,1788627518.1674929
134,70254592,142606336,6.677814960479736,2.5050501823425293,343.0802366733551,209292.4140584387,46769340928,1788627520.6797194
135,70778880,143654912,6.668829441070557,2.509113311767578,345.5893499851227,208953.49665601924,46769340928,1788627523.1980505
136,71303168,144703488,6.748532295227051,2.507204294204712,348.0965542793274,209112.59653306584,46769340928,1788627525.7125206
137,71827456,145752064,6.711419105529785,2.506669282913208,350.6032235622406,209157.22850789534,46769340928,1788627528.2271926
138,72351744,146800640,6.732231616973877,2.5061163902282715,353.1093399524689,209203.37221538415,46769340928,1788627530.7418613
139,72876032,147849216,6.657444477081299,2.507951498031616,355.6172914505005,209050.29479696526,46769340928,1788627533.2595272
140,73400320,148897792,6.748435974121094,2.50793194770813,358.1252233982086,209051.92442686486,46769340928,1788627535.7765553
141,73924608,149946368,6.8712921142578125,2.5058748722076416,360.63109827041626,209223.53538670886,46769340928,1788627538.293012
142,74448896,150994944,6.754417419433594,2.5062787532806396,363.1373770236969,209189.81949383067,46769340928,1788627540.8117146
143,74973184,152043520,6.79609489440918,2.5087225437164307,365.64609956741333,208986.0440379022,46769340928,1788627543.3278692
144,75497472,153092096,6.789693832397461,2.5070836544036865,368.153183221817,209122.65894242874,46769340928,1788627545.842694
145,76021760,154140672,6.777467727661133,2.506741762161255,370.65992498397827,209151.1809928004,46769340928,1788627548.357456
146,76546048,155189248,6.754009246826172,2.5521788597106934,373.21210384368896,205427.60865099853,46769340928,1788627550.9178078
147,77070336,156237824,6.744779586791992,2.506281614303589,375.71838545799255,209189.58069509757,46769340928,1788627553.4323325
148,77594624,157286400,6.730946063995361,2.506319284439087,378.22470474243164,209186.4365626247,46769340928,1788627555.94687
149,78118912,158334976,6.730125427246094,2.5902652740478516,380.8149700164795,202407.06820760726,46769340928,1788627558.5448065
150,78643200,159383552,6.716618061065674,2.5086793899536133,383.3236494064331,208989.63897084288,46769340928,1788627561.0634646
151,79167488,160432128,6.699820518493652,2.5086817741394043,385.8323311805725,208989.44035253552,46769340928,1788627563.5835717
152,79691776,161480704,6.603329181671143,2.5062777996063232,388.33860898017883,209189.89909352953,46769340928,1788627566.099096
153,80216064,162529280,6.634006500244141,2.5068094730377197,390.84541845321655,209145.53165649023,46769340928,1788627568.6166852
154,80740352,163577856,6.695818901062012,2.507300853729248,393.3527193069458,209104.5433260222,46769340928,1788627571.1327395
155,81264640,164626432,6.597379684448242,2.5066428184509277,395.85936212539673,209159.43673379163,46769340928,1788627573.6478157
156,81788928,165675008,6.572710990905762,2.5083768367767334,398.36773896217346,209014.84669811837,46769340928,1788627576.1637928
157,82313216,166723584,6.629318714141846,2.507199287414551,400.874938249588,209113.01412368024,46769340928,1788627578.6802533
158,82837504,167772160,6.678360939025879,2.507094621658325,403.38203287124634,209121.74413792492,46769340928,1788627581.19708
159,83361792,168820736,6.658106803894043,2.5073959827423096,405.88942885398865,209096.6100322903,46769340928,1788627583.7147644
160,83886080,170393600,6.577314376831055,3.8284389972686768,409.7178678512573,136945.63250819533,46769340928,1788627587.5523417
161,84410368,171442176,6.51971960067749,2.513190984725952,412.2310588359833,208614.46789614772,46769340928,1788627590.0728364
162,84934656,172490752,6.595563888549805,2.5055997371673584,414.73665857315063,209246.5098167357,46769340928,1788627592.5865536
163,85458944,173539328,6.48848295211792,2.5075490474700928,417.2442076206207,209083.84644717627,46769340928,1788627595.1044586
164,85983232,174587904,6.439857006072998,2.5057122707366943,419.7499198913574,209237.112386354,46769340928,1788627597.618549
165,86507520,175636480,6.473996162414551,2.506732702255249,422.25665259361267,209151.9369130623,46769340928,1788627600.1341105
166,87031808,176685056,6.5024261474609375,2.506424903869629,424.7630774974823,209177.6215559302,46769340928,1788627602.6492698
167,87556096,177733632,6.359508991241455,2.50946307182312,427.2725405693054,208924.37345934156,46769340928,1788627605.167074
168,88080384,178782208,6.438248634338379,2.521446704864502,429.7939872741699,207931.42246017623,46769340928,1788627607.6975126
169,88604672,179830784,6.411870002746582,2.62103009223938,432.4150173664093,200031.27837118955,46769340928,1788627610.3266234
170,89128960,180879360,6.44032096862793,2.5050082206726074,434.9200255870819,209295.91993882798,46769340928,1788627612.8427138
171,89653248,181927936,6.410688400268555,2.5059738159179688,437.4259994029999,209215.27458496086,46769340928,1788627615.3569167
172,90177536,182976512,6.437958717346191,2.565298557281494,439.9912979602814,204376.99094003314,46769340928,1788627617.9304307
173,90701824,184025088,6.4250030517578125,2.5051863193511963,442.49648427963257,209281.04067556234,46769340928,1788627620.4435434
174,91226112,185073664,6.362757682800293,2.50622296333313,445.0027072429657,209194.47617810016,46769340928,1788627622.9586437
175,91750400,186122240,6.336957931518555,2.5056097507476807,447.5083169937134,209245.6735704956,46769340928,1788627625.4723206
176,92274688,187170816,6.399371147155762,2.500312566757202,450.0086295604706,209688.98327779034,46769340928,1788627627.9821935
177,92798976,188219392,6.334315299987793,2.5008840560913086,452.5095136165619,209641.06621536956,46769340928,1788627630.4915385
178,93323264,189267968,6.376082420349121,2.50107741355896,455.01059103012085,209624.85893387583,46769340928,1788627633.00432
179,93847552,190316544,6.303596019744873,2.5029501914978027,457.51354122161865,209468.01170112708,46769340928,1788627635.5156324
180,94371840,191365120,6.284702777862549,2.5010600090026855,460.01460123062134,209626.31768642104,46769340928,1788627638.0288222
181,94896128,192413696,6.262004375457764,2.5020902156829834,462.5166914463043,209540.0064768998,46769340928,1788627640.5383627
182,95420416,193462272,6.298381805419922,2.5043747425079346,465.02106618881226,209348.86105542126,46769340928,1788627643.0506773
183,95944704,194510848,6.284972190856934,2.5052988529205322,467.5263650417328,209271.6401433767,46769340928,1788627645.5646017
184,96468992,195559424,6.268855094909668,2.506016969680786,470.0323820114136,209211.67188535968,46769340928,1788627648.0820498
185,96993280,196608000,6.301287651062012,2.5034687519073486,472.5358507633209,209424.6231755656,46769340928,1788627650.5924654
186,97517568,197656576,6.356931686401367,2.5037319660186768,475.0395827293396,209402.60663512614,46769340928,1788627653.1100912
187,98041856,198705152,6.375372409820557,2.5022835731506348,477.54186630249023,209523.81481682629,46769340928,1788627655.6215837
188,98566144,199753728,6.449954509735107,2.5028600692749023,480.04472637176514,209475.55416147984,46769340928,1788627658.1306884
189,99090432,200802304,6.390028476715088,2.501461982727051,482.5461883544922,209592.63167710838,46769340928,1788627660.6398442
190,99614720,201850880,6.391268730163574,2.5015876293182373,485.0477759838104,209582.10452251288,46769340928,1788627663.1482644
191,100139008,202899456,6.434848785400391,2.5178189277648926,487.5655949115753,208231.01860840275,46769340928,1788627665.6725044
192,100663296,204472320,6.349569797515869,3.8230886459350586,491.3886835575104,137137.28572772045,46769340928,1788627669.503666
193,101187584,205520896,6.347795009613037,2.508310079574585,493.89699363708496,209020.40950571807,46769340928,1788627672.0201025
194,101711872,206569472,6.38739013671875,2.5177161693573,496.41470980644226,208239.51737730452,46769340928,1788627674.5545313
195,102236160,207618048,6.270858287811279,2.578683376312256,498.9933931827545,203316.15925247013,46769340928,1788627677.1503181
196,102760448,208666624,6.293825149536133,2.5061116218566895,501.4995048046112,209203.77026605606,46769340928,1788627679.6700482
197,103284736,209715200,6.275006294250488,2.5126235485076904,504.0121283531189,208661.58016842103,46769340928,1788627682.1949182
198,103809024,210763776,6.314852714538574,2.5074594020843506,506.51958775520325,209091.32150422072,46769340928,1788627684.7134175
199,104333312,211812352,6.301867485046387,2.5100605487823486,509.0296483039856,208874.64258754096,46769340928,1788627687.23404
200,104857600,212860928,6.273561477661133,2.5092146396636963,511.5388629436493,208945.05863008555,46769340928,1788627689.7523854
201,105381888,213909504,6.271557807922363,2.5096657276153564,514.0485286712646,208907.50279248142,46769340928,1788627692.2716787
202,105906176,214958080,6.253792762756348,2.5111982822418213,516.5597269535065,208780.00901304875,46769340928,1788627694.7921863
203,106430464,216006656,6.239167213439941,2.504230260848999,519.0639572143555,209360.93944582107,46769340928,1788627697.3105557
204,106954752,217055232,6.262120246887207,2.509932041168213,521.5738892555237,208885.33689381386,46769340928,1788627699.8288155
205,107479040,218103808,6.216288089752197,2.5065176486968994,524.0804069042206,209169.88167730212,46769340928,1788627702.3435063
206,108003328,219152384,6.317543029785156,2.5037240982055664,526.5841310024261,209403.26467111942,46769340928,1788627704.8573794
207,108527616,220200960,6.283963203430176,2.5025482177734375,529.0866792201996,209501.6576609535,46769340928,1788627707.3692703
208,109051904,221249536,6.25029993057251,2.5023655891418457,531.5890448093414,209516.94759349606,46769340928,1788627709.8820722
209,109576192,222298112,6.161417007446289,2.5055627822875977,534.094607591629,209249.59602142603,46769340928,1788627712.3976417
210,110100480,223346688,6.116376876831055,2.5041391849517822,536.5987467765808,209368.55393287385,46769340928,1788627714.9106545
211,110624768,224395264,6.155943870544434,2.505004405975342,539.1037511825562,209296.23866105123,46769340928,1788627717.4286962
212,111149056,225443840,6.170347690582275,2.5021419525146484,541.6058931350708,209535.67381462568,46769340928,1788627719.9537823
213,111673344,226492416,6.235463619232178,2.5067665576934814,544.1126596927643,209149.1121863403,46769340928,1788627722.4697945
214,112197632,227540992,6.187604904174805,2.5033316612243652,546.6159913539886,209436.0919573772,46769340928,1788627724.9817264
215,112721920,228589568,6.17927360534668,2.506007432937622,549.1219987869263,209212.46805138676,46769340928,1788627727.4976385
216,113246208,229638144,6.180496692657471,2.503767490386963,551.6257662773132,209399.6355544061,46769340928,1788627730.0090878
217,113770496,230686720,6.1411590576171875,2.540090322494507,554.1658565998077,206405.25864651956,46769340928,1788627732.557874
218,114294784,231735296,6.112381935119629,2.5025041103363037,556.668360710144,209505.3501948265,46769340928,1788627735.0705245
219,114819072,232783872,6.1283135414123535,2.5032119750976562,559.1715726852417,209446.10572963813,46769340928,1788627737.5840385
220,115343360,233832448,6.122614860534668,2.6478476524353027,561.819420337677,198005.3495592154,46769340928,1788627740.2419748
221,115867648,234881024,6.027338027954102,2.5055527687072754,564.3249731063843,209250.43229901846,46769340928,1788627742.7588284
222,116391936,235929600,6.065581798553467,2.5046396255493164,566.8296127319336,209326.72095891376,46769340928,1788627745.2715242
223,116916224,236978176,6.092794895172119,2.51499080657959,569.3446035385132,208465.17554990048,46769340928,1788627747.8058465
224,117440512,238551040,6.006874084472656,3.8260486125946045,573.1706521511078,137031.19146843726,46769340928,1788627751.640531
225,117964800,239599616,6.051236629486084,2.5037970542907715,575.6744492053986,209397.16304143926,46769340928,1788627754.1537514
226,118489088,240648192,6.022250175476074,2.5075082778930664,578.1819574832916,209087.24594143033,46769340928,1788627756.6702967
227,119013376,241696768,5.986776351928711,2.5060806274414062,580.688038110733,209206.35763234564,46769340928,1788627759.1883464
228,119537664,242745344,6.1058783531188965,2.502917766571045,583.1909558773041,209470.72532801016,46769340928,1788627761.6993692
229,120061952,243793920,6.023043632507324,2.5082015991210938,585.6991574764252,209029.44969962435,46769340928,1788627764.2171307
230,120586240,244842496,6.001935005187988,2.503690242767334,588.2028477191925,209406.09626712583,46769340928,1788627766.7291594
231,121110528,245891072,5.990471839904785,2.5063202381134033,590.7091679573059,209186.3569655609,46769340928,1788627769.243877
232,121634816,246939648,5.990595817565918,2.5069680213928223,593.2161359786987,209132.3046509049,46769340928,1788627771.7601972
233,122159104,247988224,6.1826171875,2.5051493644714355,595.7212853431702,209284.12789894472,46769340928,1788627774.2747154
234,122683392,249036800,6.1356201171875,2.5065081119537354,598.2277934551239,209170.6775252907,46769340928,1788627776.7924585
235,123207680,250085376,6.161097526550293,2.507472276687622,600.7352657318115,209090.2479259256,46769340928,1788627779.3106956
236,123731968,251133952,6.150957107543945,2.5050172805786133,603.2402830123901,209295.16297743825,46769340928,1788627781.8247435
237,124256256,252182528,6.167427062988281,2.5082883834838867,605.748571395874,209022.2174819429,46769340928,1788627784.3416834
238,124780544,253231104,6.151307106018066,2.5072808265686035,608.2558522224426,209106.21356983227,46769340928,1788627786.8567884
239,125304832,254279680,6.079700469970703,2.5058932304382324,610.7617454528809,209222.0026103475,46769340928,1788627789.3724737
240,125829120,255328256,6.12620735168457,2.6417057514190674,613.4034512042999,198465.707135764,46769340928,1788627792.0247328
241,126353408,256376832,6.105480670928955,2.5087735652923584,615.9122247695923,208981.79383475066,46769340928,1788627794.5423567
242,126877696,257425408,6.13453483581543,2.5060980319976807,618.41832280159,209204.90471878127,46769340928,1788627797.0575123
243,127401984,258473984,6.12184476852417,2.70086407661438,621.1191868782043,194118.61727496184,46769340928,1788627799.7677655
244,127926272,259522560,6.098296165466309,2.5049479007720947,623.6241347789764,209300.95984766784,46769340928,1788627802.2826579
245,128450560,260571136,6.033509254455566,2.503603935241699,626.1277387142181,209413.31518932324,46769340928,1788627804.7985766
246,128974848,261619712,6.012506484985352,2.5059010982513428,628.6336398124695,209221.34571306763,46769340928,1788627807.3155658
247,129499136,262668288,6.031439781188965,2.5070595741271973,631.1406993865967,209124.66756300538,46769340928,1788627809.8319767
248,130023424,263716864,6.090316295623779,2.5101120471954346,633.6508114337921,208870.35723596107,46769340928,1788627812.351857
249,130547712,264765440,6.069732189178467,2.5058722496032715,636.1566836833954,209223.7543565938,46769340928,1788627814.8665667
250,131072000,265814016,6.022879600524902,2.5050594806671143,638.6617431640625,209291.63720311286,46769340928,1788627817.3823013
251,131596288,266862592,6.038089275360107,2.509505033493042,641.1712481975555,208920.88001522378,46769340928,1788627909.0426579
252,132120576,267911168,5.988979339599609,2.50911283493042,643.680361032486,208953.5363659877,46769340928,1788627911.5604134
253,132644864,268959744,6.067780017852783,2.5081441402435303,646.1885051727295,209034.23833890737,46769340928,1788627914.0815535
254,133169152,270008320,6.004909992218018,2.5104825496673584,648.6989877223969,208839.53169460138,46769340928,1788627916.6034935
255,133693440,271056896,6.018617630004883,2.5109589099884033,651.2099466323853,208799.91222254664,46769340928,1788627919.1240482
256,134217728,272629760,5.917617321014404,3.832188129425049,655.0421347618103,136811.6549326768,46769340928,1788627922.9665923
257,134742016,273678336,5.983429431915283,2.5109596252441406,657.5530943870544,208799.85274515254,46769340928,1788627925.4876375
258,135266304,274726912,5.9469194412231445,2.509945869445801,660.0630402565002,208884.1860624522,46769340928,1788627928.0090542
259,135790592,275775488,5.946391582489014,2.511089563369751,662.57412981987,208789.04824742008,46769340928,1788627930.5287404
260,136314880,276824064,5.956247329711914,2.510854482650757,665.0849843025208,208808.59628571512,46769340928,1788627933.0505285
261,136839168,277872640,5.872043132781982,2.510587692260742,667.5955719947815,208830.7855631553,46769340928,1788627935.5705516
262,137363456,278921216,5.915480613708496,2.5092837810516357,670.1048557758331,208939.30130942463,46769340928,1788627938.0901318
263,137887744,279969792,5.901632308959961,2.5717313289642334,672.6765871047974,203865.77481682636,46769340928,1788627940.6690335
264,138412032,281018368,5.875942230224609,2.510145664215088,675.1867327690125,208867.55994853497,46769340928,1788627943.1901214
265,138936320,282066944,5.902016639709473,2.579695463180542,677.766428232193,203236.3926219408,46769340928,1788627945.7800164
266,139460608,283115520,5.8965654373168945,2.51330828666687,680.2797365188599,208604.73137392415,46769340928,1788627948.3071938
267,139984896,284164096,5.9545087814331055,2.5083866119384766,682.7881231307983,209014.03216900094,46769340928,1788627950.8234715
268,140509184,285212672,5.823041915893555,2.5141971111297607,685.3023202419281,208530.9849729363,46769340928,1788627953.3471785
269,141033472,286261248,5.838443279266357,2.5079197883605957,687.8102400302887,209052.93798998345,46769340928,1788627955.8624787
270,141557760,287309824,5.929094314575195,2.511695384979248,690.321935415268,208738.68827223717,46769340928,1788627958.3866065
271,142082048,288358400,5.8380913734436035,2.5124380588531494,692.8343734741211,208676.98534996773,46769340928,1788627960.9091115
272,142606336,289406976,5.837271690368652,2.5107970237731934,695.3451704978943,208813.3748112011,46769340928,1788627963.4300547
273,143130624,290455552,5.8010969161987305,2.506838321685791,697.8520088195801,209143.12481366107,46769340928,1788627965.9467733
274,143654912,291504128,5.80121374130249,2.508159637451172,700.3601684570312,209032.94677558445,46769340928,1788627968.4626393
275,144179200,292552704,5.761715412139893,2.5076634883880615,702.8678319454193,209074.30459778913,46769340928,1788627970.9825797
276,144703488,293601280,5.8841447830200195,2.5111124515533447,705.3789443969727,208787.14518566526,46769340928,1788627973.5068042
277,145227776,294649856,5.839454650878906,2.507504940032959,707.8864493370056,209087.52426749305,46769340928,1788627976.0236452
278,145752064,295698432,5.804375648498535,2.5088894367218018,710.3953387737274,208972.1421463084,46769340928,1788627978.5422537
279,146276352,296747008,5.950473785400391,2.5120275020599365,712.9073662757874,208711.0907703313,46769340928,1788627981.062426
280,146800640,297795584,5.901094436645508,2.510211706161499,715.4175779819489,208862.06478644675,46769340928,1788627983.581905
281,147324928,298844160,5.942834377288818,2.5101912021636963,717.9277691841125,208863.77083470064,46769340928,1788627986.1000621
282,147849216,299892736,5.908969879150391,2.512467384338379,720.4402365684509,208674.54967502534,46769340928,1788627988.6225593
283,148373504,300941312,5.887882232666016,2.5116941928863525,722.9519307613373,208738.7873431782,46769340928,1788627991.1435523
284,148897792,301989888,5.912265777587891,2.512188673019409,725.4641194343567,208697.70078608635,46769340928,1788627993.664888
285,149422080,303038464,5.954799652099609,2.510310173034668,727.9744296073914,208853.8721755638,46769340928,1788627996.1838405
286,149946368,304087040,5.8722453117370605,2.508927822113037,730.4833574295044,208968.94497285332,46769340928,1788627998.7003736
287,150470656,305135616,5.887056350708008,2.5067765712738037,732.9901340007782,209148.2767184098,46769340928,1788628001.2177243
288,150994944,306708480,5.8758134841918945,3.856062412261963,736.8461964130402,135964.60428980793,46769340928,1788628005.081443
289,151519232,307757056,5.858105659484863,2.505927324295044,739.3521237373352,209219.1560852589,46769340928,1788628007.594764
290,152043520,308805632,5.8689775466918945,2.5066936016082764,741.8588173389435,209155.1993684512,46769340928,1788628010.1101198
291,152567808,309854208,5.784507751464844,2.505685329437256,744.3645026683807,209239.36211804705,46769340928,1788628012.6249182
292,153092096,310902784,5.810413360595703,2.506643295288086,746.8711459636688,209159.39694552516,46769340928,1788628015.1417065
293,153616384,311951360,5.7840895652771,2.5069644451141357,749.378110408783,209132.60298597114,46769340928,1788628017.6578894
294,154140672,312999936,5.799720764160156,2.506687879562378,751.8847982883453,209155.6768094842,46769340928,1788628020.172022
295,154664960,314048512,5.888540267944336,2.503602981567383,754.3884012699127,209413.3949591996,46769340928,1788628022.6823075
296,155189248,315097088,5.812215805053711,2.5087151527404785,756.8971164226532,208986.6597358718,46769340928,1788628025.198521
297,155713536,316145664,5.799793720245361,2.504094123840332,759.4012105464935,209372.32151479225,46769340928,1788628027.7120993
298,156237824,317194240,5.810873985290527,2.507049322128296,761.9082598686218,209125.52273001114,46769340928,1788628030.2265153
299,156762112,318242816,5.78898811340332,2.507786512374878,764.4160463809967,209064.04808099012,46769340928,1788628032.7414865
300,157286400,319291392,5.801599502563477,2.5058484077453613,766.9218947887421,209225.74501293493,46769340928,1788628035.2574208
301,157810688,320339968,5.856863498687744,2.507266044616699,769.4291608333588,209107.44638595026,46769340928,1788628037.7755215
302,158334976,321388544,5.71745491027832,2.508012294769287,771.937173128128,209045.2272077994,46769340928,1788628040.2948523
303,158859264,322437120,5.7346391677856445,2.5088915824890137,774.4460647106171,208971.9634197449,46769340928,1788628042.812281
304,159383552,323485696,5.712007522583008,2.506174087524414,776.9522387981415,209198.55592230186,46769340928,1788628045.3274114
305,159907840,324534272,5.7085041999816895,2.505525827407837,779.4577646255493,209252.68231715538,46769340928,1788628047.8425052
306,160432128,325582848,5.700780391693115,2.505523681640625,781.9632883071899,209252.86152422018,46769340928,1788628050.3587592
307,160956416,326631424,5.693195343017578,2.5041418075561523,784.4674301147461,209368.3346597948,46769340928,1788628052.8725944
308,161480704,327680000,5.680337429046631,2.5048861503601074,786.9723162651062,209306.11953147146,46769340928,1788628055.3842366
309,162004992,328728576,5.686560153961182,2.50624942779541,789.4785656929016,209192.2672122795,46769340928,1788628057.898537
310,162529280,329777152,5.649988174438477,2.5389814376831055,792.0175471305847,206495.40489686606,46769340928,1788628060.4487214
311,163053568,330825728,5.671239852905273,2.5043346881866455,794.5218818187714,209352.20938046015,46769340928,1788628062.9619515
312,163577856,331874304,5.655770301818848,2.5024824142456055,797.024364233017,209507.16657006,46769340928,1788628065.4717758
313,164102144,332922880,5.6471076011657715,2.5041236877441406,799.5284879207611,209369.84964680756,46769340928,1788628067.9918823
314,164626432,333971456,5.602893829345703,2.668347120285034,802.1968350410461,196484.18154231572,46769340928,1788628070.6666524
